,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Engine (CC),Power (bhp),Seats,Price
324,433,8,2008.0,40000.0,4,1,0,17.7,1497.0,78,5.0,1.8
325,28,7,2014.0,51495.0,1,0,0,17.7,1968.0,174.33,5.0,21.95
326,119,9,2011.0,30000.0,1,0,0,9.5,2993.0,313,4.0,49.0
327,66,3,2017.0,97430.0,1,0,0,14.8,2967.0,245,7.0,62.67
328,1225,10,2008.0,42496.0,0,1,0,26.3,998.0,67.1,5.0,1.4
329,724,10,2012.0,83000.0,1,1,0,23.0,1396.0,90,5.0,5.5
330,708,1,2009.0,37000.0,4,0,3,17.0,1197.0,78.9,5.0,2.95
331,474,7,2016.0,28503.0,4,0,0,19.0,1199.0,88.7,5.0,6.86
332,1160,5,2015.0,76496.0,1,1,0,25.2,1248.0,74,5.0,6.15
333,750,10,2011.0,79152.0,4,1,2,18.5,1197.0,82.85,5.0,3.3
334,1831,8,2011.0,32000.0,4,1,0,16.5,1198.0,73.9,5.0,2.55
335,970,0,2009.0,35000.0,4,1,0,19.7,796.0,46.3,5.0,1.5
336,1703,2,2004.0,105000.0,4,0,2,11.3,1794.0,125,5.0,2.5
337,970,2,2006.0,56000.0,4,1,2,19.7,796.0,46.3,5.0,1.4
338,1614,10,2012.0,73000.0,1,1,0,21.1,1248.0,88.8,5.0,3.4
339,970,10,2012.0,38000.0,4,1,0,19.7,796.0,46.3,5.0,2.25
340,1500,8,2013.0,775000.0,1,0,0,19.3,1968.0,141,5.0,7.5
341,1703,8,2008.0,80000.0,4,0,0,11.3,1794.0,125,5.0,2.8
342,753,3,2016.0,24973.0,4,1,0,18.6,1197.0,81.83,5.0,7.66
343,1178,2,2016.0,45000.0,1,1,0,24.3,1248.0,88.5,5.0,7.15
344,423,4,2010.0,87430.0,4,1,0,17.0,1497.0,118,5.0,3.5
345,1579,5,2014.0,133944.0,1,1,2,18.0,1248.0,75,5.0,3.5
346,367,8,2013.0,57000.0,1,1,0,25.8,1498.0,98.6,5.0,3.45
347,526,3,2016.0,27904.0,4,1,0,21.1,814.0,55.2,5.0,3.55
348,93,7,2015.0,30717.0,1,0,2,21.8,1995.0,190,5.0,25.99
349,633,1,2012.0,80000.0,1,1,0,22.3,1582.0,126.32,5.0,5.25
350,1612,0,2013.0,47304.0,1,1,0,21.0,1248.0,88.8,5.0,2.9
351,1506,6,2005.0,100000.0,4,0,0,14.5,1984.0,227,5.0,2.05
352,965,10,2017.0,30000.0,4,1,0,24.1,998.0,67.1,5.0,3.75
353,258,9,2014.0,68000.0,1,1,0,22.7,1498.0,89.84,5.0,6.75
354,197,8,2011.0,21000.0,4,1,2,18.0,995.0,62,5.0,0.95
355,777,5,2017.0,21000.0,1,0,0,19.3,1999.0,177,5.0,52.0
356,408,6,2007.0,119000.0,4,1,3,13.1,1997.0,141.1,5.0,3.91
357,1551,7,2019.0,13747.0,4,0,0,14.7,1798.0,177.46,5.0,27.3
358,698,2,2009.0,620000.0,4,1,0,20.4,1197.0,78.9,5.0,2.7
359,1147,4,2013.0,70000.0,1,1,0,22.9,1248.0,74,5.0,3.5
360,1141,9,2011.0,18000.0,4,0,0,18.5,1197.0,83.14,5.0,6.2
361,1378,2,2011.0,83000.0,1,1,0,23.4,1461.0,63.1,5.0,2.75
362,1134,9,2015.0,130000.0,1,1,0,23.4,1248.0,74,5.0,3.25
363,297,10,2012.0,63400.0,1,1,0,17.8,1399.0,67,5.0,3.25
364,1227,8,2003.0,65000.0,4,1,0,17.3,993.0,60,5.0,0.65
365,1345,10,2017.0,8350.0,4,1,0,13.8,1998.0,192,5.0,35.0
366,1712,8,2014.0,45000.0,1,1,0,23.6,1364.0,67.05,5.0,3.25
367,952,8,2018.0,26200.0,4,1,0,24.7,796.0,47.3,5.0,2.9
368,974,1,2011.0,11000.0,4,1,3,18.9,796.0,47,5.0,2.9
369,147,1,2009.0,90000.0,1,0,2,11.0,2993.0,235,5.0,17.75
370,1401,9,2015.0,74000.0,4,0,2,11.1,2496.0,179.5,5.0,8.25
371,563,3,2015.0,37081.0,4,0,0,18.9,1197.0,82,5.0,5.77
372,1183,5,2017.0,39000.0,1,1,0,24.3,1248.0,88.5,5.0,9.49
373,58,9,2008.0,99000.0,1,0,3,12.1,2967.0,241.4,7.0,12.95
374,1282,2,2015.0,38000.0,1,0,0,17.9,2143.0,136,5.0,20.0
375,941,2,2007.0,72000.0,4,1,3,16.1,796.0,37,4.0,1.0
376,1440,2,2015.0,93000.0,1,1,2,20.5,1461.0,83.8,5.0,7.1
377,1688,9,2017.0,5900.0,1,1,0,21.4,1364.0,87.2,5.0,16.5
378,1306,2,2014.0,25000.0,1,1,0,15.8,2148.0,170,5.0,26.0
379,1092,5,2010.0,68000.0,1,1,2,21.1,1248.0,73.9,5.0,3.2
380,383,7,2017.0,35676.0,4,0,0,16.0,1497.0,117.3,7.0,9.48
381,667,7,2015.0,74310.0,1,1,0,24.4,1120.0,71,5.0,4.0
382,1254,6,2014.0,59364.0,1,0,0,14.2,2143.0,203,5.0,26.5
383,1239,7,2014.0,41380.0,4,0,2,14.8,1595.0,120.7,5.0,11.77
384,1262,1,2017.0,33900.0,1,0,0,15.0,2143.0,204,5.0,37.0
385,452,9,2016.0,28000.0,4,1,0,17.8,1497.0,117.3,5.0,8.75
386,604,5,2007.0,50958.0,4,1,0,17.0,1086.0,118,5.0,1.95
387,419,2,2011.0,93982.0,4,1,0,17.0,1497.0,118,5.0,3.75
388,658,10,2010.0,95000.0,4,1,0,16.2,1599.0,103.2,5.0,2.5
389,776,9,2017.0,9000.0,4,0,0,13.5,1999.0,246.74,5.0,34.5
390,369,4,2015.0,52516.0,4,1,0,18.0,1198.0,86.7,5.0,4.65
391,1349,1,2015.0,20000.0,4,0,0,18.9,1598.0,122,4.0,32.0
392,1335,3,2017.0,56451.0,1,0,0,13.5,2987.0,282,5.0,62.81
393,532,2,2014.0,37000.0,4,1,0,21.1,814.0,55.2,5.0,3.25
394,1211,8,2014.0,17400.0,4,1,0,20.5,998.0,67.04,5.0,3.1
395,1088,3,2011.0,90207.0,1,1,0,21.1,1248.0,73.9,5.0,3.91
396,83,2,2011.0,89616.0,1,0,0,16.1,1995.0,181,5.0,11.0
397,1659,10,2014.0,85000.0,1,1,0,13.5,2179.0,138.03,5.0,3.5
398,1,2,2014.0,79271.0,1,0,0,20.4,1968.0,143,5.0,16.5
399,811,5,2012.0,56000.0,1,0,0,12.7,2179.0,187.7,5.0,30.0
400,1280,10,2010.0,85001.0,1,0,2,12.0,2987.0,224,7.0,28.0
401,1368,5,2018.0,12000.0,1,0,0,13.5,2477.0,175.56,7.0,28.0
402,967,6,2010.0,125000.0,4,1,0,19.7,796.0,46.3,5.0,0.92
403,1199,10,2013.0,53000.0,4,1,0,14.0,1061.0,64,5.0,2.75
404,812,3,2017.0,34990.0,1,0,0,12.7,2179.0,187.7,5.0,53.83
405,636,10,2011.0,49768.0,4,1,2,17.0,1591.0,121.3,5.0,4.95
406,113,5,2013.0,56000.0,1,0,0,16.7,2993.0,218,5.0,33.5
407,782,1,2013.0,75000.0,1,0,0,14.7,2993.0,270.9,5.0,27.95
408,1548,5,2010.0,57000.0,4,0,0,13.7,1798.0,157.75,5.0,7.25
409,46,7,2017.0,37542.0,1,0,0,15.7,1968.0,174.33,5.0,25.71
410,813,3,2014.0,95649.0,1,0,0,12.7,2179.0,187.7,5.0,29.67
411,1307,6,2013.0,35299.0,1,0,0,14.8,2143.0,170,5.0,19.0
412,877,7,2017.0,28464.0,1,1,0,15.4,2179.0,120,7.0,13.05
413,93,9,2015.0,41000.0,1,0,0,21.8,1995.0,190,5.0,25.5
414,382,10,2017.0,9000.0,4,1,0,15.4,1497.0,117.3,7.0,8.5
415,1865,2,2010.0,92098.0,1,0,2,16.0,2400.0,215,5.0,7.25
416,503,10,2005.0,5834.0,4,1,0,13.2,1495.0,94,5.0,0.8
417,746,6,2017.0,40250.0,4,1,0,17.2,1197.0,81.86,5.0,6.9
418,1292,3,2018.0,22397.0,4,0,0,11.5,2996.0,367,5.0,70.99
419,532,8,2015.0,20800.0,4,1,2,21.1,814.0,55.2,5.0,2.25
420,576,7,2018.0,40322.0,4,1,0,18.9,1197.0,81.86,5.0,5.5
421,416,9,2013.0,52576.0,4,1,0,13.0,1493.0,100,5.0,4.35
422,1834,8,2010.0,55000.0,4,1,0,15.3,1198.0,73.9,5.0,2.25
423,36,9,2016.0,47000.0,4,1,0,15.3,1798.0,187.74,5.0,24.5
424,1799,5,2010.0,42021.0,1,1,0,15.3,1968.0,121.3,5.0,5.45
425,519,3,2017.0,23163.0,4,1,0,15.3,1591.0,121.3,5.0,12.03
426,1314,9,2011.0,50000.0,4,0,2,11.7,1796.0,186,5.0,8.5
427,1350,9,2014.0,11900.0,4,0,0,16.8,1998.0,189.08,4.0,28.5
428,607,10,2006.0,108000.0,4,1,2,17.0,1086.0,67.04,5.0,1.2
429,1724,1,2013.0,37000.0,1,1,0,23.6,1364.0,67.04,5.0,5.75
430,391,4,2014.0,30000.0,4,1,2,19.4,1198.0,86.8,5.0,3.2
431,979,3,2018.0,12831.0,4,0,0,21.4,1197.0,83.1,5.0,9.89
432,1483,3,2012.0,143017.0,1,0,0,20.0,1968.0,138.1,5.0,6.58
433,529,7,2018.0,13102.0,4,1,0,21.1,814.0,55.2,5.0,4.06
434,1429,3,2019.0,24950.0,1,1,0,20.4,1461.0,108.45,5.0,13.37
435,101,3,2011.0,57832.0,1,0,0,16.2,2993.0,258,5.0,25.82
436,956,7,2016.0,34267.0,4,1,0,22.7,796.0,47.3,5.0,3.74
437,1868,1,2015.0,33000.0,1,0,2,16.8,1984.0,150,5.0,22.0
438,1198,0,2007.0,55100.0,4,1,0,18.9,998.0,67.1,5.0,1.45
439,433,8,2008.0,40000.0,4,1,0,17.7,1497.0,78,5.0,2.0
440,1049,7,2017.0,31841.0,0,1,0,15.1,1196.0,73,5.0,4.7
441,179,8,2014.0,15000.0,4,1,0,13.7,1399.0,98.79,8.0,3.75
442,833,3,2016.0,82756.0,1,1,0,16.0,2523.0,62.1,7.0,7.7
443,586,3,2012.0,50243.0,4,1,0,21.1,1086.0,55.2,5.0,3.35
444,525,5,2014.0,20600.0,4,1,0,21.1,814.0,55.2,5.0,2.6
445,520,3,2017.0,29952.0,4,0,0,16.1,1591.0,103.5,5.0,13.77
446,1843,9,2017.0,15000.0,4,1,2,16.1,1598.0,103.5,5.0,7.1
447,463,10,2008.0,61938.0,4,0,2,12.9,1799.0,130,5.0,2.65
448,1582,5,2014.0,67000.0,1,1,0,22.3,1248.0,74,5.0,2.5
449,924,7,2013.0,61672.0,1,1,0,16.0,2179.0,140,7.0,7.53
450,711,3,2017.0,26185.0,4,1,0,18.6,1197.0,81.83,5.0,7.98
451,57,1,2014.0,38000.0,1,0,2,14.2,1968.0,174.3,5.0,39.0
452,1095,2,2011.0,67000.0,4,1,2,18.5,1197.0,85.8,5.0,2.25
453,1356,2,2010.0,66000.0,4,1,2,13.2,1999.0,114,5.0,3.85
454,1759,5,2015.0,80883.0,1,1,0,12.8,2494.0,102,7.0,13.5
455,1000,5,2016.0,80219.0,1,1,0,27.6,793.0,47,5.0,3.5
456,1104,4,2018.0,12923.0,1,1,0,25.1,1248.0,88.5,5.0,8.92
457,47,3,2016.0,86642.0,1,0,0,15.2,1968.0,181,5.0,20.37
458,93,1,2016.0,19235.0,1,0,0,21.8,1995.0,190,5.0,36.5
459,64,3,2016.0,51002.0,1,0,0,11.3,4134.0,335.2,7.0,48.91
460,734,10,2016.0,6800.0,4,1,0,18.6,1197.0,81.83,5.0,7.2
461,1432,5,2012.0,82749.0,1,1,0,19.0,1461.0,108.45,5.0,5.99
462,669,10,2016.0,51000.0,1,1,0,24.4,1120.0,71,5.0,5.25
463,257,4,2014.0,31465.0,1,1,0,22.7,1498.0,89.84,5.0,6.5
464,1834,5,2013.0,76476.0,4,1,0,16.5,1198.0,73.9,5.0,4.4
465,569,8,2017.0,14000.0,1,1,0,24.0,1120.0,70,5.0,4.6
466,1605,0,2013.0,47000.0,1,1,0,21.1,1248.0,88.8,5.0,2.95
467,423,8,2011.0,48466.0,4,1,0,17.0,1497.0,118,5.0,3.26
468,597,1,2008.0,46000.0,4,1,2,17.9,1086.0,62.1,5.0,2.22
469,1761,5,2012.0,162663.0,1,1,0,13.0,2494.0,100,7.0,10.5
470,1017,3,2017.0,25142.0,1,1,0,28.1,1248.0,88.5,5.0,8.26
471,1739,4,2013.0,69000.0,1,1,0,12.6,2982.0,169,7.0,14.45
472,292,2,2009.0,80524.0,4,1,2,15.3,1596.0,191.34,5.0,2.5
473,1272,7,2018.0,26405.0,4,0,0,12.6,1950.0,191.34,5.0,51.43
474,1308,2,2014.0,45000.0,1,1,0,15.8,2148.0,170,5.0,23.0
475,1556,8,2012.0,64284.0,1,1,0,17.7,1968.0,108.49,5.0,5.5
476,577,4,2015.0,27000.0,4,1,0,18.9,1197.0,82,5.0,4.5
477,308,5,2018.0,3678.0,4,1,0,18.2,1196.0,86.8,5.0,6.8
478,1497,9,2013.0,21000.0,4,1,0,16.8,1395.0,138.02,5.0,8.75
479,1442,9,2015.0,67000.0,1,1,2,19.9,1461.0,83.8,5.0,7.0
480,819,4,2015.0,24000.0,1,0,2,15.7,1999.0,177,5.0,33.5
481,326,2,2011.0,75000.0,1,1,2,20.0,1399.0,68,5.0,2.25
482,275,5,2008.0,179000.0,1,0,2,12.8,2953.0,156,7.0,4.24
483,1738,3,2017.0,47198.0,1,1,0,12.6,2982.0,168.5,7.0,28.42
484,1823,8,2012.0,52000.0,1,1,0,22.1,1199.0,73.9,5.0,2.75
485,1092,6,2011.0,91000.0,1,1,0,23.2,1248.0,73.94,5.0,3.0
486,1379,10,2013.0,60000.0,1,1,0,23.1,1461.0,63.1,5.0,3.55
487,633,8,2013.0,37873.0,1,1,0,22.3,1582.0,126.32,5.0,4.8
488,96,8,2011.0,31000.0,4,0,0,10.8,2497.0,150,5.0,13.5
489,1295,10,2017.0,129000.0,1,0,0,11.0,2987.0,258,7.0,56.0
490,403,5,2004.0,78000.0,4,0,0,12.0,2354.0,187.4,5.0,3.99
491,510,1,2016.0,32000.0,1,0,0,17.0,1086.0,126.2,5.0,15.5
492,691,6,2010.0,59000.0,4,1,2,19.8,1086.0,68.05,5.0,2.32
493,1237,7,2016.0,35437.0,1,0,0,20.0,2143.0,136,5.0,18.58
494,1061,6,2014.0,98000.0,4,1,0,16.0,1373.0,93.7,7.0,5.5
495,1501,2,2006.0,72000.0,1,1,2,18.7,1896.0,66,5.0,3.2
496,380,10,2015.0,79000.0,4,1,0,18.0,1198.0,86.7,5.0,4.0
497,1230,2,2004.0,29000.0,4,1,0,17.3,993.0,60,5.0,1.6
498,1115,7,2013.0,66012.0,4,1,0,15.5,1586.0,103.3,5.0,4.15
499,396,9,2014.0,35000.0,4,0,0,16.5,1198.0,86.8,5.0,4.25
500,1207,0,2011.0,75000.0,4,1,0,18.9,998.0,67.1,5.0,2.6
501,1671,9,2008.0,80000.0,4,0,2,12.1,2362.0,164.7,5.0,3.43
502,169,7,2012.0,32717.0,4,1,0,18.6,1199.0,79.4,5.0,2.55
503,1737,4,2017.0,25000.0,1,0,0,12.6,2982.0,168.5,7.0,32.0
504,258,9,2014.0,79000.0,1,1,0,22.7,1498.0,89.84,5.0,6.25
505,1171,5,2010.0,86000.0,1,1,2,17.8,1248.0,75,5.0,3.6
506,1335,10,2010.0,137000.0,1,0,0,13.5,2987.0,282,5.0,18.5
507,495,9,2015.0,25000.0,4,1,2,17.3,1497.0,117.3,7.0,4.25
508,577,9,2017.0,8500.0,4,1,2,18.9,1197.0,82,5.0,4.8
509,915,1,2015.0,34000.0,1,0,0,16.0,2179.0,140,7.0,13.0
510,1477,10,2012.0,41629.0,4,1,2,14.8,1598.0,105,5.0,2.25
511,597,5,2009.0,80227.0,4,1,0,17.9,1086.0,62.1,5.0,2.3
512,519,7,2019.0,8587.0,4,1,0,15.3,1591.0,121.3,5.0,13.56
513,865,4,2017.0,30000.0,1,1,0,15.4,1997.0,120,7.0,12.25
514,1534,10,2013.0,64186.0,1,1,0,20.5,1598.0,103.5,5.0,3.76
515,1434,3,2015.0,76427.0,1,1,0,19.0,1461.0,108.45,5.0,8.58
516,149,5,2011.0,75000.0,1,0,0,11.7,2993.0,245,5.0,27.5
517,1709,3,2013.0,27075.0,4,1,0,17.6,1496.0,88.73,5.0,4.95
518,1196,0,2012.0,30000.0,4,1,0,22.5,998.0,67.04,5.0,3.3
519,513,2,2016.0,69434.0,4,1,0,15.8,1591.0,121.3,5.0,8.0
520,1003,6,2014.0,56000.0,4,1,0,23.1,998.0,67.04,5.0,2.79
521,820,3,2017.0,49275.0,1,0,0,12.7,2179.0,187.7,5.0,45.64
522,170,10,2014.0,8700.0,4,1,0,18.6,1199.0,76.8,5.0,2.55
523,1623,0,2014.0,18000.0,4,1,2,25.4,624.0,37.5,4.0,1.0
524,32,3,2017.0,41041.0,1,0,0,17.7,1968.0,174.33,5.0,37.56
525,1269,7,2009.0,80464.0,1,0,2,11.0,2987.0,198.5,5.0,9.29
526,1165,7,2019.0,20667.0,4,1,0,22.0,1197.0,81.8,5.0,6.37
527,222,3,2013.0,60283.0,4,1,0,14.6,1368.0,112,5.0,2.98
528,1169,7,2017.0,31696.0,4,1,0,20.4,1197.0,81.8,5.0,5.75
529,1731,5,2010.0,100000.0,1,1,0,11.5,2982.0,171,7.0,13.0
530,1066,9,2014.0,48394.0,4,1,0,16.0,1373.0,93.7,7.0,6.8
531,87,3,2010.0,48394.0,4,0,0,12.1,1995.0,154,5.0,10.49
532,1061,6,2014.0,47399.0,4,1,0,16.0,1373.0,93.7,7.0,5.6
533,420,9,2010.0,69000.0,4,0,2,16.8,2199.0,118,5.0,2.85
534,581,3,2013.0,65278.0,1,1,0,14.7,2199.0,194.3,7.0,8.36
535,1592,6,2005.0,108000.0,1,1,0,17.0,1405.0,70,5.0,1.0
536,1252,8,2010.0,50645.0,4,0,2,10.9,2497.0,204,5.0,10.75
537,1130,5,2011.0,130002.0,1,1,0,19.3,1248.0,73.9,5.0,3.85
538,297,5,2012.0,107000.0,1,1,0,17.8,1399.0,67,5.0,3.0
539,446,3,2015.0,41950.0,4,0,0,18.0,1497.0,117.3,5.0,9.6
540,1736,4,2012.0,109000.0,1,1,0,13.0,2982.0,168.5,7.0,13.25
541,376,9,2016.0,9000.0,4,1,0,18.0,1198.0,86.7,5.0,5.75
542,751,4,2014.0,43900.0,1,1,0,22.5,1396.0,88.73,5.0,6.75
543,182,1,2013.0,64000.0,1,1,2,18.2,1248.0,73.8,7.0,4.85
544,1330,7,2019.0,13190.0,4,0,0,12.6,1950.0,181.43,5.0,38.99
545,1114,9,2009.0,77652.0,4,0,0,12.6,1586.0,103.2,5.0,2.85
546,1761,9,2012.0,55000.0,1,1,0,13.0,2494.0,100,7.0,9.51
547,95,0,2012.0,59900.0,1,0,2,18.5,1995.0,177,5.0,18.5
548,1434,4,2015.0,73539.0,1,1,0,19.0,1461.0,108.45,5.0,6.75
549,134,3,2017.0,31645.0,1,0,0,20.7,1995.0,190,5.0,29.4
550,433,7,2009.0,69690.0,4,1,0,17.7,1497.0,78,5.0,3.29
551,1024,4,2016.0,41000.0,1,1,0,28.1,1248.0,88.5,5.0,9.5
552,1140,10,2010.0,109200.0,4,1,2,17.5,1298.0,85.8,5.0,2.2
553,921,10,2012.0,80000.0,1,1,0,15.1,2179.0,140,7.0,6.5
554,464,0,2007.0,51000.0,4,1,0,13.5,1799.0,130,5.0,4.9
555,1064,10,2013.0,105000.0,1,1,2,25.5,1248.0,88.5,7.0,6.75
556,1719,2,2013.0,179000.0,1,1,0,23.6,1364.0,67.04,5.0,3.8
557,68,4,2013.0,12100.0,4,0,0,9.9,1984.0,207.8,2.0,29.5
558,1518,5,2017.0,31000.0,1,1,0,21.1,1498.0,108.4,5.0,10.5
559,1821,5,2015.0,50000.0,1,1,0,20.1,1498.0,88.8,5.0,6.2
560,1480,6,2009.0,48000.0,1,0,0,17.0,1896.0,105,5.0,5.0
561,861,2,2007.0,35000.0,1,1,0,19.2,1461.0,65,5.0,2.3
562,1777,0,2016.0,100200.0,1,0,0,11.4,2755.0,171.5,7.0,17.0
563,79,1,2014.0,47000.0,1,0,0,18.9,1995.0,184,5.0,25.5
564,477,6,2015.0,63642.0,1,1,0,27.3,1498.0,98.6,5.0,5.65
565,378,7,2015.0,62550.0,1,1,0,25.8,1498.0,98.6,5.0,5.6
566,779,7,2015.0,37340.0,1,0,0,16.4,2179.0,187.7,5.0,29.98
567,1135,3,2016.0,38461.0,1,1,0,26.6,1248.0,74,5.0,7.39
568,789,6,2018.0,29000.0,1,1,0,17.1,1956.0,170,5.0,19.0
569,1683,10,2010.0,31000.0,4,1,0,12.5,1794.0,132,5.0,5.0
570,423,8,2011.0,42086.0,4,1,0,17.0,1497.0,118,5.0,3.35
571,1174,2,2013.0,49000.0,4,1,0,18.6,1197.0,85.8,5.0,4.45
572,634,3,2019.0,77240.0,1,0,0,22.3,1582.0,126.32,5.0,8.31
573,833,6,2012.0,105000.0,1,1,2,16.0,2523.0,62.1,7.0,6.0
574,1159,2,2014.0,35000.0,1,1,0,17.0,1248.0,74,5.0,5.25
575,605,2,2006.0,83072.0,4,1,0,17.0,1086.0,174.33,5.0,1.4
576,28,5,2012.0,202082.0,1,0,0,17.7,1968.0,174.33,5.0,12.3
577,341,2,2004.0,129000.0,4,1,3,13.8,1299.0,70,5.0,1.5
578,1821,3,2018.0,33558.0,1,1,0,20.1,1498.0,88,5.0,8.12
579,832,3,2012.0,60271.0,1,1,0,13.6,2523.0,63,7.0,6.12
580,439,3,2017.0,45366.0,1,1,0,25.1,1498.0,98.6,5.0,10.88
581,193,8,2014.0,9500.0,4,1,0,18.2,1199.0,82.5,5.0,3.5
582,718,7,2016.0,42362.0,4,1,0,18.6,1197.0,81.83,5.0,6.15
583,133,2,2016.0,21000.0,1,0,0,17.1,1995.0,184,5.0,33.0
584,132,9,2012.0,15200.0,1,0,0,15.1,1995.0,177,5.0,13.5
585,1733,9,2015.0,43690.0,1,0,0,12.6,2982.0,168.5,7.0,17.11
586,64,7,2014.0,79926.0,1,0,0,11.3,4134.0,335.2,7.0,29.77
587,1059,8,2013.0,53073.0,1,1,0,20.8,1248.0,88.76,7.0,5.95
588,714,1,2015.0,59000.0,4,1,0,18.5,1197.0,80,5.0,5.75
589,1336,1,2006.0,47088.0,4,0,2,10.1,3498.0,364.9,5.0,19.0
590,1440,0,2014.0,55000.0,1,1,0,20.5,1461.0,83.8,5.0,4.75
591,856,5,2013.0,80430.0,1,0,2,17.2,1493.0,100,7.0,3.3
592,1733,4,2013.0,71932.0,1,0,0,12.6,2982.0,168.5,7.0,16.5
593,146,9,2014.0,19000.0,1,0,0,16.0,2993.0,258,7.0,44.0
594,1137,5,2011.0,81759.0,1,1,0,19.3,1248.0,74,5.0,4.39
595,1149,7,2018.0,52010.0,1,1,0,25.2,1248.0,74,5.0,6.2
596,33,7,2016.0,58953.0,4,0,0,13.5,1984.0,177.01,5.0,24.22
597,1366,9,2008.0,93000.0,1,1,3,10.5,2835.0,107.2,6.0,5.45
598,778,4,2016.0,10000.0,1,0,0,16.4,2179.0,187.7,5.0,44.0
599,1779,3,2019.0,40674.0,1,0,0,11.4,2755.0,171.5,7.0,24.82
600,1499,9,2015.0,50000.0,1,0,0,19.3,1968.0,141,5.0,11.69
601,1699,1,2018.0,1331.0,4,0,0,14.3,1798.0,138.03,5.0,20.0
602,1080,10,2010.0,60000.0,4,1,0,19.7,796.0,35,8.0,1.45
603,1290,9,2018.0,10003.0,1,0,0,17.9,2143.0,170,5.0,48.5
604,1841,9,2016.0,25000.0,1,0,0,21.5,1498.0,108.5,5.0,9.45
605,917,0,2015.0,73000.0,1,1,0,16.0,2179.0,140,7.0,12.5
606,1404,5,2014.0,59962.0,1,1,0,20.5,1461.0,83.8,5.0,6.9
607,635,6,2012.0,72000.0,1,1,2,22.3,1582.0,126.32,5.0,5.8
608,108,3,2016.0,20967.0,1,0,0,14.7,2993.0,258,5.0,44.56
609,882,1,2015.0,35000.0,1,1,2,15.4,2179.0,120,7.0,8.5
610,631,3,2017.0,38056.0,1,1,0,23.9,1582.0,126.2,5.0,10.7
611,58,10,2009.0,64236.0,1,0,2,12.1,2967.0,241.4,7.0,12.0
612,164,3,2000.0,64236.0,4,1,0,14.7,1150.0,76,5.0,2.44
613,834,8,2000.0,124000.0,1,1,0,13.6,2523.0,63,7.0,1.95
614,678,9,2014.0,7400.0,4,1,0,19.1,1197.0,82,5.0,4.35
615,1772,5,2017.0,52000.0,1,1,0,13.7,2393.0,147.8,8.0,17.5
616,529,5,2015.0,68764.0,4,1,0,21.1,814.0,55.2,5.0,2.9
617,1823,4,2013.0,64000.0,1,1,0,22.1,1199.0,73.9,5.0,2.9
618,1182,10,2016.0,21558.0,1,1,0,24.3,1248.0,88.5,5.0,8.9
619,82,9,2013.0,37500.0,1,0,0,18.9,1995.0,184,5.0,16.75
620,533,3,2016.0,14077.0,4,1,0,21.1,814.0,55.2,5.0,3.95
621,419,9,2009.0,70000.0,4,1,0,17.0,1497.0,118,5.0,2.1
622,352,7,2011.0,54316.0,4,1,2,12.8,2354.0,177.6,5.0,4.29
623,936,5,2009.0,90764.0,1,1,0,14.0,2498.0,112,8.0,3.85
624,74,2,2009.0,137000.0,1,0,2,13.2,1995.0,170,5.0,9.0
625,428,10,2013.0,127000.0,4,1,2,16.8,1497.0,116.3,5.0,4.5
626,917,7,2016.0,51884.0,1,1,0,16.0,2179.0,140,7.0,12.46
627,751,4,2014.0,67407.0,1,1,0,21.3,1396.0,88.76,5.0,4.65
628,1736,5,2014.0,107825.0,1,1,0,13.0,2982.0,168.5,7.0,20.5
629,827,2,2006.0,82453.0,1,1,0,13.6,2523.0,63,8.0,2.9
630,1069,2,2007.0,30441.0,4,1,0,15.9,1298.0,85,5.0,1.45
631,593,2,2002.0,70000.0,4,1,3,20.7,1086.0,113.98,5.0,0.65
632,1348,9,2016.0,11000.0,1,0,0,20.7,1496.0,113.98,5.0,29.5
633,46,5,2015.0,61000.0,1,0,0,15.7,1968.0,174.33,5.0,25.0
634,768,4,2013.0,48454.0,1,1,0,17.0,1197.0,80,5.0,3.5
635,1642,6,2017.0,37000.0,1,1,0,14.1,2179.0,154,7.0,11.25
636,381,7,2017.0,32249.0,1,1,0,21.9,1498.0,98.6,7.0,10.79
637,1808,8,2013.0,58000.0,1,1,0,19.3,1968.0,138.03,5.0,5.9
638,679,6,2017.0,28360.0,4,1,0,19.1,1197.0,81.86,5.0,5.12
639,1075,9,2017.0,7000.0,4,1,0,20.9,1197.0,81.8,5.0,5.7
640,105,3,2016.0,19658.0,1,0,0,18.1,1995.0,190,5.0,35.84
641,339,5,2007.0,92000.0,4,1,0,13.8,1299.0,70,5.0,1.25
642,704,8,2013.0,25000.0,4,1,0,20.4,1197.0,78.9,5.0,2.65
643,623,3,2016.0,37882.0,1,1,0,22.3,1582.0,126.3,5.0,9.19
644,78,1,2014.0,69330.0,1,0,0,16.1,1995.0,181,5.0,23.5
645,1253,4,2011.0,61000.0,4,0,0,12.3,1796.0,185,5.0,12.5
646,172,8,2010.0,35000.0,4,1,2,18.6,1199.0,79.4,5.0,1.5
647,608,6,2004.0,200000.0,4,1,0,13.5,1086.0,140,5.0,0.8
648,1565,6,2009.0,82000.0,1,1,2,13.5,1405.0,140,5.0,0.75
649,924,4,2012.0,72450.0,1,1,0,15.1,2179.0,140,7.0,8.1
650,1033,6,2017.0,36381.0,1,1,0,28.1,1248.0,88.5,5.0,9.75
