CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,18.74684355
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2002,23.71409715
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,65.28770401
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,192.1535283
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,32.38671874
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,38.47194003
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2004,17.87912678
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2004,4.315131588
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,18.19920737
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2009,2.525627754
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,13.5574931
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,-2.107082554
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,22.57588356
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,42.19922847
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,458.9557816
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,14.70758895
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,30.20560247
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,17.08061159
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,11.71567237
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2003,22.92120752
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,94.34417017
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,203.6510409
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,37.76544351
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,2.179103285
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1992,7.210628551
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,55.07254555
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,21.15326822
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,49.7577749
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,666.7950511
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,6.307895037
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,23.89137214
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2008,27.4589328
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1998,2.612500651
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2012,3.135546164
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,4.717531179
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2012,12.82946486
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2012,21.84732495
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,39.14239744
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,690.842629
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,5.516850325
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,24.60324707
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1999,2.806796256
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1991,5.809298066
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2006,3.161258348
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,8.304760856
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,12.02910537
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2013,3.164336274
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1996,4.141838763
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1993,7.555156024
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1994,6.815593949
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2007,2.718198096
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,18.05262075
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,22.38201578
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,27.34470326
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,58.35004683
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,380.4009552
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2014,3.033472553
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2014,12.2816924
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.243080562
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2014,22.32921632
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,46.23911113
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,633.569247
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2014,6.634452475
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2014,23.46312554
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1995,5.531349698
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,17.82371427
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,30.62285367
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,16.736761
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,7.171260735
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1997,3.11057339
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2000,3.425806533
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,25.39474053
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2001,4.122662406
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,119.8990371
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,280.2456441
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,26.47029266
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,74.08505675
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,384.1316813
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,29.24973678
Afghanistan,AFG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,28.81546556
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,17.99297469
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1994,75.84650113
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,2127.609863
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,48.88967943
Angola,AGO,Population growth (annual %),SP.POP.GROW,2008,3.37418026
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1994,4.950016124
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2005,65.52626777
Angola,AGO,Population growth (annual %),SP.POP.GROW,1994,3.227375181
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,245.1677407
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1994,85.35956143
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,8.156377022
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,75.38899117
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,66.97839407
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,92.69729195
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,5.664689564
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,31.15729583
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,50.66840799
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,5900.52957
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,36.00821274
Angola,AGO,Population growth (annual %),SP.POP.GROW,2013,3.306204563
Angola,AGO,Population growth (annual %),SP.POP.GROW,2006,3.448621487
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,574.1941611
Angola,AGO,Population growth (annual %),SP.POP.GROW,1995,3.068869642
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1995,4.007465964
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,1895.324089
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1995,66.2567706
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,387.9574927
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1995,7.312252964
Angola,AGO,Population growth (annual %),SP.POP.GROW,2009,3.35914867
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,64.59538787
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,63.69279212
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,3565.181589
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,606.2722922
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,2825.07349
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,430.9851557
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,53.90334572
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,11.52416357
Angola,AGO,Population growth (annual %),SP.POP.GROW,2007,3.406206726
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,40.15428452
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,3402.14598
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,67.90578337
Angola,AGO,Population growth (annual %),SP.POP.GROW,1992,3.231666443
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1992,3.846153846
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,249.0870032
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1992,53.84615385
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1992,73.07692308
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,479.7287223
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1992,69.23076923
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,11.53846154
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1993,55.39033457
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1993,51.30111524
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,1273.991215
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1993,5.576208178
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,62.8277577
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2000,72.12295494
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,418.2329539
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2000,2.890163321
Angola,AGO,Population growth (annual %),SP.POP.GROW,2000,3.079443863
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,6.643018381
Angola,AGO,Population growth (annual %),SP.POP.GROW,2011,3.3474133
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,89.62789483
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2011,39.6313322
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2011,61.16190136
Angola,AGO,Population growth (annual %),SP.POP.GROW,2014,3.269552406
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2004,58.38035832
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,1361.744225
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2004,45.19958873
Angola,AGO,Population growth (annual %),SP.POP.GROW,2004,3.55530349
Angola,AGO,Population growth (annual %),SP.POP.GROW,1993,3.302250685
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,5053.738649
Angola,AGO,Population growth (annual %),SP.POP.GROW,2003,3.547199042
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,49.57989074
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,1067.178916
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1991,37.5
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1991,25
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1999,72.71737231
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,13.03375828
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,56.72313849
Angola,AGO,Population growth (annual %),SP.POP.GROW,2002,3.45384539
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,196.5767931
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,48.2167467
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,948.8443996
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,57.0849959
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,454.2965495
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,73.14436101
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,55.68094025
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,35.31682522
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1998,6.318795907
Angola,AGO,Population growth (annual %),SP.POP.GROW,1998,2.757215157
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,61.86055314
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,421.3767773
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1999,86.29649351
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1999,6.290256828
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,556.9392568
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1999,3.222875779
Angola,AGO,Population growth (annual %),SP.POP.GROW,1999,2.878124451
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,169.905533
Angola,AGO,Population growth (annual %),SP.POP.GROW,2005,3.507711629
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,2063.922202
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,25
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,25
Angola,AGO,Population growth (annual %),SP.POP.GROW,2010,3.353692563
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,42.80014826
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,3928.824514
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2005,41.06469436
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1991,12.5
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,1056.34834
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1996,67.82067594
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,106.3224924
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,560.6755166
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2001,64.88381154
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,74.94651526
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1996,82.72226099
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1996,7.026869166
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1996,69.38781055
Angola,AGO,Population growth (annual %),SP.POP.GROW,1991,3.047159163
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,4462.125351
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,72.47502847
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,5399.506852
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1996,3.445749994
Angola,AGO,Population growth (annual %),SP.POP.GROW,1996,2.887872761
Angola,AGO,Population growth (annual %),SP.POP.GROW,2001,3.293109281
Angola,AGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,9.002017942
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,554.2522329
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,54.32133881
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,57.10986219
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,5531.776299
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,68.49193822
Angola,AGO,Population growth (annual %),SP.POP.GROW,2012,3.331567413
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,36.60981362
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1997,4.378391184
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,94.31957096
Angola,AGO,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1997,60.75774139
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,63.4678635
Angola,AGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1997,69.18180599
Angola,AGO,Population growth (annual %),SP.POP.GROW,1997,2.769923426
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2001,3.873100814
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,20.22234444
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,54.78820068
Albania,ALB,Population growth (annual %),SP.POP.GROW,2005,-0.511790116
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2005,10.18624131
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,3005.012903
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,3603.013685
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,28.08422195
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,48.52105365
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,26.40523314
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,19.8747976
Albania,ALB,Population growth (annual %),SP.POP.GROW,2006,-0.630911245
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,10.76359809
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,2.696049257
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,24.93399552
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,2.621017633
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,18.43157108
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2005,47.47122764
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1996,37.47960475
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1996,11.19576721
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,1046.358511
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1996,32.02443574
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1996,15.34384549
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,41.2755945
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1996,9.10494041
Albania,ALB,Population growth (annual %),SP.POP.GROW,1996,-0.621511399
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,32.70015992
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,9.745654305
Albania,ALB,Population growth (annual %),SP.POP.GROW,1995,-0.617703658
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,749.584649
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1997,15.37765137
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,12.0887059
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1997,8.107775939
Albania,ALB,Population growth (annual %),SP.POP.GROW,1997,-0.625430097
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,30.47521817
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,10.84430291
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,865.3021618
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,34.63703792
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,13.10984528
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,8.432367838
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1997,34.18999543
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,5.573307461
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1995,22.49794167
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1995,34.51204773
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1992,11.49043805
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,218.4921659
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1992,88.51224849
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1992,23.32055881
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,249.6834375
Albania,ALB,Population growth (annual %),SP.POP.GROW,1992,-0.606434726
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,54.64097649
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,15.42252326
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,380.5273711
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1993,62.29254565
Albania,ALB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1993,22.90170682
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,114.8356477
Albania,ALB,Population growth (annual %),SP.POP.GROW,1993,-0.610165793
Albania,ALB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,53.62098061
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1994,11.35168733
